cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile
198,19,,14.7947,147947,0.00892848242074251,196.804870605469,196.795942123048,39.8332060772593,18.7487394455572,351.515230797391,47.0681155044177,5893203.33951228,26.6216,37.5872,50.5234,147947,11.9745788574219,165.752502441406,153.777923583984,73.1784647063166,23.2353781272936,539.882796718316,31.7516611212643,10826534.3179054,56.1951,71.3929,87.6277,147947,302.503051757812,664.862915039062,362.35986328125,491.739133798264,61.7609794181402,3814.41857868793,12.5597039513796,72751329.6280518,447.232,491.56,533.776,147947,674.623657226562,1030.96423339844,356.340576171875,843.317331870317,96.8118930178255,9372.5426296949,11.4798889290127,124766269.298218,763.954,822.263,921.154,147947,994.381713867188,1030.96423339844,36.58251953125,1030.82632602665,1.94475589484,3.78207549051495,0.188659897961291,152507662.456665,1030.96,1030.96,1030.96,95,75.993518,685.216184,609.222666,463.345324810526,133.284467510922,17764.74927967,488.125787,1,,147947,47.1755599975586,1077.455078125,1030.27951812744,590.285772225744,202.675032128772,41077.1686483987,34.3350698365236,87331009.1434822,452.121,608.392,750
195,235,,46.5392,465392,0,198.518615722656,198.518615722656,42.7851520764824,21.4716308177997,461.030929975886,50.1847715287238,19911867.4951783,26.759,40.6449,56.8844,465392,2.2967529296875,194.200500488281,191.903747558594,80.7783182659379,29.6854598276076,881.226525176504,36.7492917219164,37593583.0944214,57.2629,79.4609,104.493,465392,225.923828125,756.469116210938,530.545288085938,481.200413482311,99.7908532493662,9958.21439223654,20.7378984833384,223946822.83136,409.509,469.726,545.311,465392,493.449523925781,944.413024902344,450.963500976562,763.588850268248,113.075314226795,12786.0266874885,14.8084030020962,355368142.204041,665.856,768.534,864.317,465392,811.962219238281,1436.22985839844,624.267639160156,1121.03997751338,158.859575266015,25236.3646536988,14.1707323960371,521723037.214905,989.504,1072.94,1271.11,286,90.487962,753.860735,663.372773,330.295356311189,152.562827955259,23275.416473706,303.6463025,0.787078419912676,,465392,816.359008789062,1788.93298339844,972.573974609375,1238.22366312457,216.968430702774,47075.2999216244,17.5225556710223,576259387.02887,1072.37,1218.99,1403.37
200,36,,41.5118,415118,0,130.990875244141,130.990875244141,26.4971370707785,14.2273128521936,202.416430994194,53.6937738374904,10999438.5465474,16.8405,24.3336,33.4947,415118,2.17483520507812,162.195373535156,160.020538330078,49.1967169466342,17.9765476700306,323.156266132882,36.540136793133,20422442.7454529,37.5143,47.0387,58.4377,415118,167.027069091797,563.10107421875,396.074005126953,335.573203177272,77.9924617389707,6082.82408810481,23.2415642847888,139302476.956543,276.807,335.723,387.97,415118,354.378173828125,1026.74951171875,672.371337890625,671.162863470106,187.387270381708,35113.9891011075,27.9197912430468,278611785.557983,521.406,653.712,837.525,415118,757.536865234375,1508.6201171875,751.083251953125,1184.46833852091,187.743939525408,35247.7868285199,15.8504818929859,491694127.750122,1031.61,1168.49,1372.64,298,52.689616,726.988172,674.298556,297.09332840604,183.788128199934,33778.0760672355,281.4389315,1,,415118,366.197601318359,1410.22497558594,1044.02737426758,700.331028678697,229.254558538165,52557.6526105291,32.7351708192476,290720015.963043,510.738,638.896,876.38
204,247,,42.9553,429553,0.00178538425825536,210.229248046875,210.227462662617,42.0683993286002,18.2937260033614,334.66041108606,43.4856716569304,18070607.1367982,29.5441,39.9706,52.5216,429553,6.89046478271484,176.324462890625,169.43399810791,77.2014569366016,21.1733670306827,448.311471416,27.4261236391826,33162117.431488,63.2181,76.044,90.0242,429553,222.17512512207,617.979125976562,395.804000854492,444.168807501998,85.8682893466016,7373.36311531169,19.3323547030518,190794043.768906,383.447,442.096,512.905,429553,492.178100585938,882.681579589844,390.503479003906,679.079532002918,81.4816791325756,6639.264034264,11.9988418576317,291700650.210449,632.122,690.925,747.473,429553,762.768981933594,1016.12707519531,253.358093261719,894.934520657468,52.9391014393965,2802.54846121072,5.91541618044911,384421808.151978,850.08,892.354,937.278,282,80.519534,533.052797,452.533263,278.246208258865,96.1972360467853,9253.90822304093,261.7600065,0,,429553,115.97331237793,1030.27697753906,914.303665161133,508.864108108893,163.821197760362,26837.3848356397,32.1935061148596,218584104.230499,388.078,505.078,634.211
199,246,,11.4749,114749,0.0365437641739845,195.730743408203,195.694199644029,37.9338734838465,19.4722247498529,379.167536708782,51.3320232328627,4352874.04839791,24.4505,34.9207,48.5698,114749,5.73561096191406,147.059997558594,141.32438659668,70.2576701236194,24.3780043169878,594.287094479077,34.6979970643695,8061997.3890152,52.8201,67.5098,87.3319,114749,183.248474121094,613.402099609375,430.153625488281,456.76165852227,97.3878470807822,9484.39275902983,21.3213708426961,52412943.553772,410.915,476.933,531.333,114749,539.804504394531,848.840698242188,309.036193847656,770.492398459019,57.695979261884,3328.82602298775,7.48819577938415,88413232.2307739,724.51,786.199,814.116,114749,877.395812988281,1024.20666503906,146.810852050781,991.77330100984,40.6790381967889,1654.78414861581,4.10164683354239,113804994.517578,995.913,1008.95,1016.14,86,180.847527,369.27697,188.429443,282.04861422093,41.1166610951693,1690.57981961501,293.3078605,0,,114749,115.973037719727,944.771789550781,828.798751831055,494.222556000013,200.370435294348,40148.3113400466,40.5425517030314,56711544.0784454,325.674,493.484,657.459
201,245,,12.1576,121576,0.0359589457511902,155.075225830078,155.039266884327,38.404636206046,17.1700131369694,294.809351123702,44.7081780565502,4669082.05138625,27.1267,35.1394,46.5641,121576,3.83332061767578,197.492980957031,193.659660339355,72.0086140056233,23.2900300772855,542.425501000862,32.343394465927,8754519.25634766,56.8314,67.424,83.4838,121576,171.05322265625,725.106689453125,554.053466796875,470.453111896689,134.026000832167,17962.9688990642,28.4887053444764,57195807.5319519,335.513,485.901,576.987,121576,413.413970947266,974.785217285156,561.371246337891,825.87960837971,122.935074279706,15113.0324881568,14.8853504835761,100407139.268372,780.86,859.094,916.984,121576,951.942626953125,997.623291015625,45.6806640625,987.466577061887,10.8012895708985,116.667856394401,1.09383849760634,120052236.572876,981.133,993.371,997.623,67,141.11179,439.527582,298.415792,293.903310164179,99.1116963783404,9823.12835899234,304.906232,0,,121576,70.9872283935547,1024.96020507812,953.97297668457,418.049369888195,201.582830647447,40635.6376118374,48.2198623338098,50824770.1935272,255.091,386.079,570.008
212,248,,27.2271,272271,0,198.032638549805,198.032638549805,42.5447231408301,19.544959332965,382.005435327257,45.9397967364084,11583694.3142769,28.623,39.9338,53.8575,272271,13.6527404785156,171.498107910156,157.845367431641,77.2354215467011,22.8170523384108,520.61787741378,29.5422124738638,21028965.4599419,60.9176,76.1905,92.4259,272271,185.736190795898,576.436401367188,390.700210571289,425.572445274206,67.1954808233244,4515.23264307776,15.7894341068132,115871035.247253,380.519,426.648,474.36,272271,491.744750976562,994.04833984375,502.303588867188,705.904480642669,112.694491837543,12700.048490522,15.9645525602761,192197318.84906,625.665,714.078,774.39,272271,758.813720703125,997.623291015625,238.8095703125,946.535609056251,71.9195977502444,5172.42854055696,7.59819250983619,257714196.813354,917.823,993.937,994.938,165,103.120859,706.729074,603.608215,380.535951824243,143.56962499922,20612.2372224167,324.697541,0.00288682966603127,,272271,40.0072822570801,1028.47680664062,988.469524383545,500.638575688673,184.247690640024,33947.2115061819,36.8025357188216,136309365.641331,370.984,516.3,631.215
213,249,,17.4379,174379,0,125.06795501709,125.06795501709,28.456308158309,15.2567131650734,232.767296601324,53.6145204788927,4962182.56033777,17.7695,25.8136,35.8868,174379,8.02059936523438,143.454467773438,135.433868408203,53.1674188442133,19.7233854991595,389.011935548455,37.0967519731422,9271281.33063507,39.2974,50.132,62.9247,174379,200.686721801758,517.731323242188,317.04460144043,326.227260489299,69.545828665145,4836.6222847217,21.3182149648792,56887183.4568634,273.093,309.715,367.342,174379,371.4794921875,727.711486816406,356.231994628906,560.25335074884,103.704481301916,10754.6194420995,18.510283100191,97696419.0502319,467.688,540.688,658.983,174379,646.792602539062,865.27490234375,218.482299804688,726.113703474788,23.1219662667207,534.625324039368,3.18434511786122,126618981.49823,695.774,739.049,739.95,95,48.528108,367.547736,319.019628,208.266477673684,62.1699444132918,3865.10198835179,185.506279,0.00279850211321317,,174379,49.0055389404297,786.59375,737.58821105957,328.750097485872,131.449220616455,17278.8976006733,39.984541942867,57327113.2494888,233.183,314.034,401.843
202,25,,11.5187,115187,0,133.63346862793,133.63346862793,33.4841579981744,18.2977622739927,334.808104235552,54.6460277573364,3856939.70733571,20.5598,32.6057,44.8283,115187,2.67755126953125,164.28759765625,161.610046386719,61.9227738313907,24.4657785618746,598.574320638684,39.5101463453371,7132698.54931641,46.7336,62.4429,78.0226,115187,164.19580078125,425.748352050781,261.552551269531,315.380364588957,50.4303365457768,2543.21884412031,15.9903222293195,36327718.0559082,295.462,325.49,352.612,115187,373.174255371094,692.984191894531,319.809936523438,457.295156733737,49.6689714373459,2467.00672364388,10.8614689453766,52674457.218689,434.257,442.886,479.892,115187,628.160949707031,885.270751953125,257.109802246094,804.719096195293,42.802150136333,1832.0240562932,5.31889330558966,92693178.5334473,805.663,805.902,836.11,54,5.744128,143.402143,137.658015,43.0664684259259,29.2398167245946,854.966882087882,39.78187,1,,115187,869.248901367188,1252.39807128906,383.149169921875,1011.26103714192,94.9863807979684,9022.41253709666,9.39286468174668,116484125.085266,928.855,998.831,1080.86
206,88,,11.6835,116835,0,159.585083007812,159.585083007812,36.8310777935119,19.2735783118522,371.470820943099,52.3296614340387,4303158.97400496,24.4164,34.8152,47.7573,116835,0,160.797973632812,160.797973632812,68.9261057542337,26.3196054034757,692.721628594667,38.1852494283112,8052981.5657959,53.1237,66.6639,82.4587,116835,186.594909667969,562.813110351562,376.218200683594,373.141474076418,79.0450085172736,6248.11337149586,21.1836566044882,43595984.1237183,326.738,368.443,425.315,116835,442.575744628906,639.528198242188,196.952453613281,530.790717149059,81.8496052297459,6699.35787626524,15.4203158769185,62014933.4381104,442.925,502.275,633.56,116835,633.704772949219,950.105651855469,316.40087890625,805.778199920674,139.057267879838,19336.9237502051,17.2575117933853,94143095.9877319,636.155,840.539,950.106,80,2.228985,405.569848,403.340863,114.1404117,95.4662954934742,9113.81357524733,106.426148,0.979475328454658,,116835,809.69873046875,1445.1904296875,635.49169921875,1007.5888386548,128.031525916669,16392.0716285506,12.7067233185711,117721641.964233,901.576,999.095,1105.51
220,10,,44.1374,441374,0.0093490444123745,198.406509399414,198.397160355002,35.4361874338866,18.9032972241021,357.334645942746,53.3446134953713,15640611.7924442,21.8955,32.6331,45.7254,441374,3.5406494140625,198.088073730469,194.547424316406,67.517615765817,27.2768284816419,744.025372016909,40.3995730184709,29800520.1410217,47.3787,64.4483,83.7979,441374,206.075424194336,842.001220703125,635.925796508789,516.868444986336,130.238440974884,16962.0515075684,25.1975995513379,228132293.037399,415.96,521.623,607.107,441374,416.861938476562,1256.00842285156,839.146484375,993.677144796457,173.006640227238,29931.2975627169,17.4107496718842,438583256.107391,913.808,1028.48,1115.05,441374,901.605102539062,1589.50854492188,687.903442382812,1407.45852775674,125.572002286469,15768.3277582329,8.92189715078924,621215600.230103,1350.15,1414.23,1509.85,248,166.83821,1301.252641,1134.414431,688.432202741935,241.158306022046,58157.3285634227,723.3393955,0.901978820682686,,441374,121.617462158203,1711.51696777344,1589.89950561523,902.497300890429,398.733323389275,158988.263181056,44.1811097934446,398338843.683212,560.581,895.448,1243.66
218,9,,30.4458,304458,0,195.602203369141,195.602203369141,32.0208956597621,19.3635440551194,374.946838374551,60.4715878683304,9749017.85077985,18.4608,27.7847,40.8014,304458,2.67266845703125,198.238952636719,195.566284179688,60.0497224627052,28.1161954040127,790.520443996627,46.8215243150786,18282618.4015503,39.9684,54.0518,72.7164,304458,182.322128295898,636.508911132812,454.186782836914,426.426347091023,92.6037043026472,8575.44605057211,21.7162248379743,129828912.782639,356.041,417.471,498.087,304458,447.81494140625,1152.26281738281,704.447875976562,842.264905597647,176.998471507447,31328.4589159726,21.0145846432785,256434288.628448,691.382,853.995,997.418,304458,711.847106933594,1577.5634765625,865.716369628906,1336.80168606675,213.831735891796,45724.0112744989,15.9957709599357,406999967.736511,1219.64,1420.12,1493.46,214,114.884829,892.085944,777.201115,527.085400901869,180.594197841717,32614.2642940934,523.878889,0.958887596975609,,304458,82.7831802368164,1613.59106445312,1530.80788421631,728.88919998781,357.155979170638,127560.393457337,49.0000372040923,221916148.049889,458.054,650.653,994.981
217,26,,23.5471,235471,0,183.667037963867,183.667037963867,27.5810216580496,18.9887804536713,360.573783117728,68.847270014486,6494530.7508426,10.3341,28.1078,40.1319,235471,0.9122314453125,191.597534179688,190.685302734375,51.6183297496817,28.8350810288006,831.461897937499,55.862096213949,12154619.7244873,30.6932,56.1577,71.3246,235471,89.1392822265625,571.206604003906,482.067321777344,301.385686212017,92.0011541474029,8464.21236445418,30.5260529468817,70967588.9180298,234.474,295.775,361.075,235471,336.750671386719,702.742797851562,365.992126464844,520.280630376691,100.696015502456,10139.6875380708,19.3541734255127,122511000.31543,424.681,536.164,609.195,235471,636.076171875,1005.330078125,369.25390625,779.713773820982,95.2677014026861,9075.93493055136,12.2182914553154,183599982.0354,696.381,779.548,862.774,139,6.749176,231.601167,224.851991,76.1650064316547,59.1704831934094,3501.14608134154,52.758337,0.764408356018363,,235471,887.386779785156,1445.61315917969,558.226379394531,1048.13441299975,104.292554519032,10876.9369281052,9.95030343680324,246805258.363464,962.312,1018.02,1107.91
205,27,,37.7703,377703,0.00287902262061834,152.99870300293,152.995823980309,43.5073066896426,19.9805468099205,399.222250823425,45.92457757142,16432840.2585981,29.2476,42.0325,56.8461,377703,3.902587890625,173.95263671875,170.050048828125,81.8741020453736,27.8250223604897,774.231869361752,33.9851328629771,30924093.9648438,62.2368,81.0983,103.134,377703,203.385375976562,697.620422363281,494.235046386719,481.090204763699,84.9498417807571,7216.47561857566,17.6577783001179,181709213.609863,414.968,480.086,543.803,377703,482.559326171875,1023.04193115234,540.482604980469,744.999073833523,67.7016386226818,4583.51187219621,9.08747956884178,281388385.184143,714.408,752.916,785.305,377703,844.031188964844,1344.76452636719,500.733337402344,1040.51434054691,139.886503268385,19568.233796656,13.443976485212,393005387.96759,942.271,976.272,1169.65,243,105.526173,717.363212,611.837039,315.905621004115,118.701330866746,14090.0059495367,288.935901,0.995896246521738,,377703,887.361511230469,1712.22485351562,824.863342285156,1315.00683827595,195.324760424208,38151.7620347742,14.8535167072051,496682027.837341,1155.81,1312.14,1487.38
210,21,,16.2807,162807,0,171.199783325195,171.199783325195,43.4654967760295,24.5534687497074,602.872827642856,56.4895619995495,7076487.13361504,25.6136,37.021,57.776,162807,8.366943359375,205.407989501953,197.041046142578,79.9983372724172,37.9187900709959,1437.83464044826,47.3994727438792,13024289.2963104,51.8658,67.9915,105.754,162807,227.083465576172,710.48291015625,483.399444580078,465.702167515415,102.300798878344,10465.4534511474,21.9670008031384,75819572.7866821,385.478,464.395,525.161,162807,481.554992675781,724.710327148438,243.155334472656,672.092706146697,50.0900738153838,2509.0154948306,7.45285186958282,109421397.209625,636.83,684.841,712.672,162807,724.15625,872.282836914062,148.126586914062,753.405521763052,37.3069122874017,1391.80570441989,4.95177048876672,122659692.781677,724.701,724.737,794.762,85,175.305625,533.060851,357.755226,367.612891129412,94.7757531824056,8982.44339129226,367.548547,1,,162807,49.1481513977051,771.548767089844,722.400615692139,463.196182113508,156.815284940295,24591.033590906,33.8550469532728,75411580.8213539,344.335,488.489,590.977
221,22,,15.9773,159773,0.173592656850815,165.924209594727,165.750616937876,38.1415886787621,18.2081753881643,331.537650966152,47.7383769761612,6093996.04797186,25.2793,34.9434,47.7221,159773,15.7743530273438,173.340774536133,157.566421508789,69.6191786379343,24.5504631759505,602.725242153703,35.2639368292883,11123265.0285187,52.4314,64.8643,81.6945,159773,256.537200927734,542.228820800781,285.691619873047,412.649706423317,60.0391265259533,3604.69671399943,14.5496593336631,65930281.5443726,366.021,410.93,461.252,159773,480.126708984375,683.920532226562,203.793823242188,610.771158652146,29.6635157821705,879.924168559077,4.85673158628382,97584740.3313293,591.699,614.465,634.695,159773,675.238037109375,1022.07153320312,346.83349609375,757.906723845028,73.0721895028324,5339.54487873786,9.64131695944339,121093030.988892,699.788,724.554,824.16,80,110.447687,516.674219,406.226532,272.9124167,96.895429204005,9388.72420062834,299.3808805,1,,159773,61.6279296875,734.476501464844,672.848571777344,400.181924411922,145.934316840191,21296.8248316131,36.4669936191258,63938266.609066,287.062,391.426,516.047
